season,round,driver,driver_id,position,points,wins
2017,11,Lewis Hamilton,hamilton,2,188.0,4
2017,11,Valtteri Bottas,bottas,3,169.0,2
2017,11,Daniel Ricciardo,ricciardo,4,117.0,1
2017,11,Kimi Räikkönen,raikkonen,5,116.0,0
2017,11,Max Verstappen,max_verstappen,6,67.0,0
2017,11,Sergio Pérez,perez,7,56.0,0
2017,11,Esteban Ocon,ocon,8,45.0,0
2017,11,Carlos Sainz,sainz,9,35.0,0
2017,11,Nico Hülkenberg,hulkenberg,10,26.0,0
2017,11,Felipe Massa,massa,11,23.0,0
2017,11,Lance Stroll,stroll,12,18.0,0
2017,11,Romain Grosjean,grosjean,13,18.0,0
2017,11,Kevin Magnussen,kevin_magnussen,14,11.0,0
2017,11,Fernando Alonso,alonso,15,10.0,0
2017,11,Pascal Wehrlein,wehrlein,16,5.0,0
2017,11,Daniil Kvyat,kvyat,17,4.0,0
2017,11,Stoffel Vandoorne,vandoorne,18,1.0,0
2017,11,Jolyon Palmer,jolyon_palmer,19,0.0,0
2017,11,Marcus Ericsson,ericsson,20,0.0,0
2017,11,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,11,Jenson Button,button,22,0.0,0
2017,11,Paul di Resta,resta,23,0.0,0
2017,12,Sebastian Vettel,vettel,1,220.0,4
2017,12,Lewis Hamilton,hamilton,2,213.0,5
2017,12,Valtteri Bottas,bottas,3,179.0,2
2017,12,Daniel Ricciardo,ricciardo,4,132.0,1
2017,12,Kimi Räikkönen,raikkonen,5,128.0,0
2017,12,Max Verstappen,max_verstappen,6,67.0,0
2017,12,Sergio Pérez,perez,7,56.0,0
2017,12,Esteban Ocon,ocon,8,47.0,0
2017,12,Carlos Sainz,sainz,9,36.0,0
2017,12,Nico Hülkenberg,hulkenberg,10,34.0,0
2017,12,Felipe Massa,massa,11,27.0,0
2017,12,Romain Grosjean,grosjean,12,24.0,0
2017,12,Lance Stroll,stroll,13,18.0,0
2017,12,Kevin Magnussen,kevin_magnussen,14,11.0,0
2017,12,Fernando Alonso,alonso,15,10.0,0
2017,12,Pascal Wehrlein,wehrlein,16,5.0,0
2017,12,Daniil Kvyat,kvyat,17,4.0,0
2017,12,Stoffel Vandoorne,vandoorne,18,1.0,0
2017,12,Jolyon Palmer,jolyon_palmer,19,0.0,0
2017,12,Marcus Ericsson,ericsson,20,0.0,0
2017,12,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,12,Jenson Button,button,22,0.0,0
2017,12,Paul di Resta,resta,23,0.0,0
2017,13,Lewis Hamilton,hamilton,1,238.0,6
2017,13,Sebastian Vettel,vettel,2,235.0,4
2017,13,Valtteri Bottas,bottas,3,197.0,2
2017,13,Daniel Ricciardo,ricciardo,4,144.0,1
2017,13,Kimi Räikkönen,raikkonen,5,138.0,0
2017,13,Max Verstappen,max_verstappen,6,68.0,0
2017,13,Sergio Pérez,perez,7,58.0,0
2017,13,Esteban Ocon,ocon,8,55.0,0
2017,13,Carlos Sainz,sainz,9,36.0,0
2017,13,Nico Hülkenberg,hulkenberg,10,34.0,0
2017,13,Felipe Massa,massa,11,31.0,0
2017,13,Lance Stroll,stroll,12,24.0,0
2017,13,Romain Grosjean,grosjean,13,24.0,0
2017,13,Kevin Magnussen,kevin_magnussen,14,11.0,0
2017,13,Fernando Alonso,alonso,15,10.0,0
2017,13,Pascal Wehrlein,wehrlein,16,5.0,0
2017,13,Daniil Kvyat,kvyat,17,4.0,0
2017,13,Stoffel Vandoorne,vandoorne,18,1.0,0
2017,13,Jolyon Palmer,jolyon_palmer,19,0.0,0
2017,13,Marcus Ericsson,ericsson,20,0.0,0
2017,13,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,13,Jenson Button,button,22,0.0,0
2017,13,Paul di Resta,resta,23,0.0,0
2017,14,Lewis Hamilton,hamilton,1,263.0,7
2017,14,Sebastian Vettel,vettel,2,235.0,4
2017,14,Valtteri Bottas,bottas,3,212.0,2
2017,14,Daniel Ricciardo,ricciardo,4,162.0,1
2017,14,Kimi Räikkönen,raikkonen,5,138.0,0
2017,14,Max Verstappen,max_verstappen,6,68.0,0
2017,14,Sergio Pérez,perez,7,68.0,0
2017,14,Esteban Ocon,ocon,8,56.0,0
2017,14,Carlos Sainz,sainz,9,48.0,0
2017,14,Nico Hülkenberg,hulkenberg,10,34.0,0
2017,14,Felipe Massa,massa,11,31.0,0
2017,14,Lance Stroll,stroll,12,28.0,0
2017,14,Romain Grosjean,grosjean,13,26.0,0
2017,14,Kevin Magnussen,kevin_magnussen,14,11.0,0
2017,14,Fernando Alonso,alonso,15,10.0,0
2017,14,Jolyon Palmer,jolyon_palmer,16,8.0,0
2017,14,Stoffel Vandoorne,vandoorne,17,7.0,0
2017,14,Pascal Wehrlein,wehrlein,18,5.0,0
2017,14,Daniil Kvyat,kvyat,19,4.0,0
2017,14,Marcus Ericsson,ericsson,20,0.0,0
2017,14,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,14,Jenson Button,button,22,0.0,0
2017,14,Paul di Resta,resta,23,0.0,0
2017,15,Lewis Hamilton,hamilton,1,281.0,7
2017,15,Sebastian Vettel,vettel,2,247.0,4
2017,15,Valtteri Bottas,bottas,3,222.0,2
2017,15,Daniel Ricciardo,ricciardo,4,177.0,1
2017,15,Kimi Räikkönen,raikkonen,5,138.0,0
2017,15,Max Verstappen,max_verstappen,6,93.0,1
2017,15,Sergio Pérez,perez,7,76.0,0
2017,15,Esteban Ocon,ocon,8,57.0,0
2017,15,Carlos Sainz,sainz,9,48.0,0
2017,15,Nico Hülkenberg,hulkenberg,10,34.0,0
2017,15,Felipe Massa,massa,11,33.0,0
2017,15,Lance Stroll,stroll,12,32.0,0
2017,15,Romain Grosjean,grosjean,13,26.0,0
2017,15,Stoffel Vandoorne,vandoorne,14,13.0,0
2017,15,Kevin Magnussen,kevin_magnussen,15,11.0,0
2017,15,Fernando Alonso,alonso,16,10.0,0
2017,15,Jolyon Palmer,jolyon_palmer,17,8.0,0
2017,15,Pascal Wehrlein,wehrlein,18,5.0,0
2017,15,Daniil Kvyat,kvyat,19,4.0,0
2017,15,Marcus Ericsson,ericsson,20,0.0,0
2017,15,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,15,Pierre Gasly,gasly,22,0.0,0
2017,15,Jenson Button,button,23,0.0,0
2017,15,Paul di Resta,resta,24,0.0,0
2017,16,Lewis Hamilton,hamilton,1,306.0,8
2017,16,Sebastian Vettel,vettel,2,247.0,4
2017,16,Valtteri Bottas,bottas,3,234.0,2
2017,16,Daniel Ricciardo,ricciardo,4,192.0,1
2017,16,Kimi Räikkönen,raikkonen,5,148.0,0
2017,16,Max Verstappen,max_verstappen,6,111.0,1
2017,16,Sergio Pérez,perez,7,82.0,0
2017,16,Esteban Ocon,ocon,8,65.0,0
2017,16,Carlos Sainz,sainz,9,48.0,0
2017,16,Nico Hülkenberg,hulkenberg,10,34.0,0
2017,16,Felipe Massa,massa,11,34.0,0
2017,16,Lance Stroll,stroll,12,32.0,0
2017,16,Romain Grosjean,grosjean,13,28.0,0
2017,16,Kevin Magnussen,kevin_magnussen,14,15.0,0
2017,16,Stoffel Vandoorne,vandoorne,15,13.0,0
2017,16,Fernando Alonso,alonso,16,10.0,0
2017,16,Jolyon Palmer,jolyon_palmer,17,8.0,0
2017,16,Pascal Wehrlein,wehrlein,18,5.0,0
2017,16,Daniil Kvyat,kvyat,19,4.0,0
2017,16,Marcus Ericsson,ericsson,20,0.0,0
2017,16,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,16,Pierre Gasly,gasly,22,0.0,0
2017,16,Jenson Button,button,23,0.0,0
2017,16,Paul di Resta,resta,24,0.0,0
2017,17,Lewis Hamilton,hamilton,1,331.0,9
2017,17,Sebastian Vettel,vettel,2,265.0,4
2017,17,Valtteri Bottas,bottas,3,244.0,2
2017,17,Daniel Ricciardo,ricciardo,4,192.0,1
2017,17,Kimi Räikkönen,raikkonen,5,163.0,0
2017,17,Max Verstappen,max_verstappen,6,123.0,1
2017,17,Sergio Pérez,perez,7,86.0,0
2017,17,Esteban Ocon,ocon,8,73.0,0
2017,17,Carlos Sainz,sainz,9,54.0,0
2017,17,Felipe Massa,massa,10,36.0,0
2017,17,Nico Hülkenberg,hulkenberg,11,34.0,0
2017,17,Lance Stroll,stroll,12,32.0,0
2017,17,Romain Grosjean,grosjean,13,28.0,0
2017,17,Kevin Magnussen,kevin_magnussen,14,15.0,0
2017,17,Stoffel Vandoorne,vandoorne,15,13.0,0
2017,17,Fernando Alonso,alonso,16,10.0,0
2017,17,Jolyon Palmer,jolyon_palmer,17,8.0,0
2017,17,Pascal Wehrlein,wehrlein,18,5.0,0
2017,17,Daniil Kvyat,kvyat,19,5.0,0
2017,17,Marcus Ericsson,ericsson,20,0.0,0
2017,17,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,17,Pierre Gasly,gasly,22,0.0,0
2017,17,Brendon Hartley,brendon_hartley,23,0.0,0
2017,17,Jenson Button,button,24,0.0,0
2017,17,Paul di Resta,resta,25,0.0,0
2017,18,Lewis Hamilton,hamilton,1,333.0,9
2017,18,Sebastian Vettel,vettel,2,277.0,4
2017,18,Valtteri Bottas,bottas,3,262.0,2
2017,18,Daniel Ricciardo,ricciardo,4,192.0,1
2017,18,Kimi Räikkönen,raikkonen,5,178.0,0
2017,18,Max Verstappen,max_verstappen,6,148.0,2
2017,18,Sergio Pérez,perez,7,92.0,0
2017,18,Esteban Ocon,ocon,8,83.0,0
2017,18,Carlos Sainz,sainz,9,54.0,0
2017,18,Lance Stroll,stroll,10,40.0,0
2017,18,Felipe Massa,massa,11,36.0,0
2017,18,Nico Hülkenberg,hulkenberg,12,34.0,0
2017,18,Romain Grosjean,grosjean,13,28.0,0
2017,18,Kevin Magnussen,kevin_magnussen,14,19.0,0
2017,18,Stoffel Vandoorne,vandoorne,15,13.0,0
2017,18,Fernando Alonso,alonso,16,11.0,0
2017,18,Jolyon Palmer,jolyon_palmer,17,8.0,0
2017,18,Pascal Wehrlein,wehrlein,18,5.0,0
2017,18,Daniil Kvyat,kvyat,19,5.0,0
2017,18,Marcus Ericsson,ericsson,20,0.0,0
2017,18,Antonio Giovinazzi,giovinazzi,21,0.0,0
2017,18,Pierre Gasly,gasly,22,0.0,0
2017,18,Brendon Hartley,brendon_hartley,23,0.0,0
2017,18,Jenson Button,button,24,0.0,0
2017,18,Paul di Resta,resta,25,0.0,0
2017,19,Lewis Hamilton,hamilton,1,345.0,9
2017,19,Sebastian Vettel,vettel,2,302.0,5
2017,19,Valtteri Bottas,bottas,3,280.0,2
2017,19,Daniel Ricciardo,ricciardo,4,200.0,1
2017,19,Kimi Räikkönen,raikkonen,5,193.0,0
2017,19,Max Verstappen,max_verstappen,6,158.0,2
2017,19,Sergio Pérez,perez,7,94.0,0
2017,19,Esteban Ocon,ocon,8,83.0,0
2017,19,Carlos Sainz,sainz,9,54.0,0
2017,19,Felipe Massa,massa,10,42.0,0
2017,19,Lance Stroll,stroll,11,40.0,0
2017,19,Nico Hülkenberg,hulkenberg,12,35.0,0
2017,19,Romain Grosjean,grosjean,13,28.0,0
2017,19,Kevin Magnussen,kevin_magnussen,14,19.0,0
2017,19,Fernando Alonso,alonso,15,15.0,0
2017,19,Stoffel Vandoorne,vandoorne,16,13.0,0
2017,19,Jolyon Palmer,jolyon_palmer,17,8.0,0
2017,19,Pascal Wehrlein,wehrlein,18,5.0,0
2017,19,Daniil Kvyat,kvyat,19,5.0,0
2017,19,Marcus Ericsson,ericsson,20,0.0,0
2017,19,Pierre Gasly,gasly,21,0.0,0
2017,19,Antonio Giovinazzi,giovinazzi,22,0.0,0
2017,19,Brendon Hartley,brendon_hartley,23,0.0,0
2017,19,Jenson Button,button,24,0.0,0
2017,19,Paul di Resta,resta,25,0.0,0
2017,20,Lewis Hamilton,hamilton,1,363.0,9
2017,20,Sebastian Vettel,vettel,2,317.0,5
2017,20,Valtteri Bottas,bottas,3,305.0,3
2017,20,Kimi Räikkönen,raikkonen,4,205.0,0
2017,20,Daniel Ricciardo,ricciardo,5,200.0,1
2017,20,Max Verstappen,max_verstappen,6,168.0,2
2017,20,Sergio Pérez,perez,7,100.0,0
2017,20,Esteban Ocon,ocon,8,87.0,0
2017,20,Carlos Sainz,sainz,9,54.0,0
2017,20,Nico Hülkenberg,hulkenberg,10,43.0,0
2017,20,Felipe Massa,massa,11,43.0,0
2017,20,Lance Stroll,stroll,12,40.0,0
2017,20,Romain Grosjean,grosjean,13,28.0,0
2017,20,Kevin Magnussen,kevin_magnussen,14,19.0,0
2017,20,Fernando Alonso,alonso,15,17.0,0
2017,20,Stoffel Vandoorne,vandoorne,16,13.0,0
2017,20,Jolyon Palmer,jolyon_palmer,17,8.0,0
2017,20,Pascal Wehrlein,wehrlein,18,5.0,0
2017,20,Daniil Kvyat,kvyat,19,5.0,0
2017,20,Marcus Ericsson,ericsson,20,0.0,0
2017,20,Pierre Gasly,gasly,21,0.0,0
2017,20,Antonio Giovinazzi,giovinazzi,22,0.0,0
2017,20,Brendon Hartley,brendon_hartley,23,0.0,0
2017,20,Jenson Button,button,24,0.0,0
2017,20,Paul di Resta,resta,25,0.0,0
2018,1,Sebastian Vettel,vettel,1,25.0,1
2018,1,Lewis Hamilton,hamilton,2,18.0,0
2018,1,Kimi Räikkönen,raikkonen,3,15.0,0
2018,1,Daniel Ricciardo,ricciardo,4,12.0,0
2018,1,Fernando Alonso,alonso,5,10.0,0
2018,1,Max Verstappen,max_verstappen,6,8.0,0
2018,1,Nico Hülkenberg,hulkenberg,7,6.0,0
2018,1,Valtteri Bottas,bottas,8,4.0,0
2018,1,Stoffel Vandoorne,vandoorne,9,2.0,0
2018,1,Carlos Sainz,sainz,10,1.0,0
2018,1,Sergio Pérez,perez,11,0.0,0
2018,1,Esteban Ocon,ocon,12,0.0,0
2018,1,Charles Leclerc,leclerc,13,0.0,0
2018,1,Lance Stroll,stroll,14,0.0,0
2018,1,Brendon Hartley,brendon_hartley,15,0.0,0
2018,1,Romain Grosjean,grosjean,16,0.0,0
2018,1,Kevin Magnussen,kevin_magnussen,17,0.0,0
2018,1,Pierre Gasly,gasly,18,0.0,0
2018,1,Marcus Ericsson,ericsson,19,0.0,0
2018,1,Sergey Sirotkin,sirotkin,20,0.0,0
2018,2,Sebastian Vettel,vettel,1,50.0,2
2018,2,Lewis Hamilton,hamilton,2,33.0,0
2018,2,Valtteri Bottas,bottas,3,22.0,0
2018,2,Fernando Alonso,alonso,4,16.0,0
2018,2,Kimi Räikkönen,raikkonen,5,15.0,0
2018,2,Nico Hülkenberg,hulkenberg,6,14.0,0
2018,2,Pierre Gasly,gasly,7,12.0,0
2018,2,Daniel Ricciardo,ricciardo,8,12.0,0
2018,2,Kevin Magnussen,kevin_magnussen,9,10.0,0
2018,2,Max Verstappen,max_verstappen,10,8.0,0
2018,2,Stoffel Vandoorne,vandoorne,11,6.0,0
2018,2,Marcus Ericsson,ericsson,12,2.0,0
2018,2,Carlos Sainz,sainz,13,1.0,0
2018,2,Esteban Ocon,ocon,14,1.0,0
2018,2,Sergio Pérez,perez,15,0.0,0
2018,2,Charles Leclerc,leclerc,16,0.0,0
2018,2,Romain Grosjean,grosjean,17,0.0,0
2018,2,Lance Stroll,stroll,18,0.0,0
2018,2,Brendon Hartley,brendon_hartley,19,0.0,0
2018,2,Sergey Sirotkin,sirotkin,20,0.0,0
2018,3,Sebastian Vettel,vettel,1,54.0,2
2018,3,Lewis Hamilton,hamilton,2,45.0,0
2018,3,Valtteri Bottas,bottas,3,40.0,0
2018,3,Daniel Ricciardo,ricciardo,4,37.0,1
2018,3,Kimi Räikkönen,raikkonen,5,30.0,0
2018,3,Fernando Alonso,alonso,6,22.0,0
2018,3,Nico Hülkenberg,hulkenberg,7,22.0,0
2018,3,Max Verstappen,max_verstappen,8,18.0,0
2018,3,Pierre Gasly,gasly,9,12.0,0
2018,3,Kevin Magnussen,kevin_magnussen,10,11.0,0
2018,3,Stoffel Vandoorne,vandoorne,11,6.0,0
2018,3,Carlos Sainz,sainz,12,3.0,0
2018,3,Marcus Ericsson,ericsson,13,2.0,0
2018,3,Esteban Ocon,ocon,14,1.0,0
2018,3,Sergio Pérez,perez,15,0.0,0
2018,3,Charles Leclerc,leclerc,16,0.0,0
2018,3,Romain Grosjean,grosjean,17,0.0,0
2018,3,Lance Stroll,stroll,18,0.0,0
2018,3,Sergey Sirotkin,sirotkin,19,0.0,0
2018,3,Brendon Hartley,brendon_hartley,20,0.0,0
2018,4,Lewis Hamilton,hamilton,1,70.0,1
2018,4,Sebastian Vettel,vettel,2,66.0,2
2018,4,Kimi Räikkönen,raikkonen,3,48.0,0
2018,4,Valtteri Bottas,bottas,4,40.0,0
2018,4,Daniel Ricciardo,ricciardo,5,37.0,1
2018,4,Fernando Alonso,alonso,6,28.0,0
2018,4,Nico Hülkenberg,hulkenberg,7,22.0,0
2018,4,Max Verstappen,max_verstappen,8,18.0,0
2018,4,Sergio Pérez,perez,9,15.0,0
2018,4,Carlos Sainz,sainz,10,13.0,0
2018,4,Pierre Gasly,gasly,11,12.0,0
2018,4,Kevin Magnussen,kevin_magnussen,12,11.0,0
2018,4,Charles Leclerc,leclerc,13,8.0,0
2018,4,Stoffel Vandoorne,vandoorne,14,8.0,0
2018,4,Lance Stroll,stroll,15,4.0,0
2018,4,Marcus Ericsson,ericsson,16,2.0,0
2018,4,Esteban Ocon,ocon,17,1.0,0
2018,4,Brendon Hartley,brendon_hartley,18,1.0,0
2018,4,Romain Grosjean,grosjean,19,0.0,0
2018,4,Sergey Sirotkin,sirotkin,20,0.0,0
2018,5,Lewis Hamilton,hamilton,1,95.0,2
2018,5,Sebastian Vettel,vettel,2,78.0,2
2018,5,Valtteri Bottas,bottas,3,58.0,0
2018,5,Kimi Räikkönen,raikkonen,4,48.0,0
2018,5,Daniel Ricciardo,ricciardo,5,47.0,1
2018,5,Max Verstappen,max_verstappen,6,33.0,0
2018,5,Fernando Alonso,alonso,7,32.0,0
2018,5,Nico Hülkenberg,hulkenberg,8,22.0,0
2018,5,Kevin Magnussen,kevin_magnussen,9,19.0,0
2018,5,Carlos Sainz,sainz,10,19.0,0
2018,5,Sergio Pérez,perez,11,17.0,0
2018,5,Pierre Gasly,gasly,12,12.0,0
2018,5,Charles Leclerc,leclerc,13,9.0,0
2018,5,Stoffel Vandoorne,vandoorne,14,8.0,0
2018,5,Lance Stroll,stroll,15,4.0,0
2018,5,Marcus Ericsson,ericsson,16,2.0,0
2018,5,Esteban Ocon,ocon,17,1.0,0
2018,5,Brendon Hartley,brendon_hartley,18,1.0,0
2018,5,Romain Grosjean,grosjean,19,0.0,0
2018,5,Sergey Sirotkin,sirotkin,20,0.0,0
2018,6,Lewis Hamilton,hamilton,1,110.0,2
2018,6,Sebastian Vettel,vettel,2,96.0,2
2018,6,Daniel Ricciardo,ricciardo,3,72.0,2
2018,6,Valtteri Bottas,bottas,4,68.0,0
2018,6,Kimi Räikkönen,raikkonen,5,60.0,0
2018,6,Max Verstappen,max_verstappen,6,35.0,0
2018,6,Fernando Alonso,alonso,7,32.0,0
2018,6,Nico Hülkenberg,hulkenberg,8,26.0,0
2018,6,Carlos Sainz,sainz,9,20.0,0
2018,6,Kevin Magnussen,kevin_magnussen,10,19.0,0
2018,6,Pierre Gasly,gasly,11,18.0,0
2018,6,Sergio Pérez,perez,12,17.0,0
2018,6,Esteban Ocon,ocon,13,9.0,0
2018,6,Charles Leclerc,leclerc,14,9.0,0
2018,6,Stoffel Vandoorne,vandoorne,15,8.0,0
2018,6,Lance Stroll,stroll,16,4.0,0
2018,6,Marcus Ericsson,ericsson,17,2.0,0
2018,6,Brendon Hartley,brendon_hartley,18,1.0,0
2018,6,Romain Grosjean,grosjean,19,0.0,0
2018,6,Sergey Sirotkin,sirotkin,20,0.0,0
2018,7,Sebastian Vettel,vettel,1,121.0,3
2018,7,Lewis Hamilton,hamilton,2,120.0,2
2018,7,Valtteri Bottas,bottas,3,86.0,0
2018,7,Daniel Ricciardo,ricciardo,4,84.0,2
2018,7,Kimi Räikkönen,raikkonen,5,68.0,0
2018,7,Max Verstappen,max_verstappen,6,50.0,0
2018,7,Fernando Alonso,alonso,7,32.0,0
2018,7,Nico Hülkenberg,hulkenberg,8,32.0,0
2018,7,Carlos Sainz,sainz,9,24.0,0
2018,7,Kevin Magnussen,kevin_magnussen,10,19.0,0
2018,7,Pierre Gasly,gasly,11,18.0,0
2018,7,Sergio Pérez,perez,12,17.0,0
2018,7,Esteban Ocon,ocon,13,11.0,0
2018,7,Charles Leclerc,leclerc,14,10.0,0
2018,7,Stoffel Vandoorne,vandoorne,15,8.0,0
2018,7,Lance Stroll,stroll,16,4.0,0
2018,7,Marcus Ericsson,ericsson,17,2.0,0
2018,7,Brendon Hartley,brendon_hartley,18,1.0,0
2018,7,Romain Grosjean,grosjean,19,0.0,0
2018,7,Sergey Sirotkin,sirotkin,20,0.0,0
2018,8,Lewis Hamilton,hamilton,1,145.0,3
2018,8,Sebastian Vettel,vettel,2,131.0,3
2018,8,Daniel Ricciardo,ricciardo,3,96.0,2
2018,8,Valtteri Bottas,bottas,4,92.0,0
2018,8,Kimi Räikkönen,raikkonen,5,83.0,0
2018,8,Max Verstappen,max_verstappen,6,68.0,0
2018,8,Nico Hülkenberg,hulkenberg,7,34.0,0
2018,8,Fernando Alonso,alonso,8,32.0,0
2018,8,Carlos Sainz,sainz,9,28.0,0
2018,8,Kevin Magnussen,kevin_magnussen,10,27.0,0
2018,8,Pierre Gasly,gasly,11,18.0,0
2018,8,Sergio Pérez,perez,12,17.0,0
2018,8,Esteban Ocon,ocon,13,11.0,0
2018,8,Charles Leclerc,leclerc,14,11.0,0
2018,8,Stoffel Vandoorne,vandoorne,15,8.0,0
2018,8,Lance Stroll,stroll,16,4.0,0
2018,8,Marcus Ericsson,ericsson,17,2.0,0
2018,8,Brendon Hartley,brendon_hartley,18,1.0,0
2018,8,Romain Grosjean,grosjean,19,0.0,0
2018,8,Sergey Sirotkin,sirotkin,20,0.0,0
2018,9,Sebastian Vettel,vettel,1,146.0,3
2018,9,Lewis Hamilton,hamilton,2,145.0,3
2018,9,Kimi Räikkönen,raikkonen,3,101.0,0
2018,9,Daniel Ricciardo,ricciardo,4,96.0,2
2018,9,Max Verstappen,max_verstappen,5,93.0,1
2018,9,Valtteri Bottas,bottas,6,92.0,0
2018,9,Kevin Magnussen,kevin_magnussen,7,37.0,0
2018,9,Fernando Alonso,alonso,8,36.0,0
2018,9,Nico Hülkenberg,hulkenberg,9,34.0,0
2018,9,Carlos Sainz,sainz,10,28.0,0
2018,9,Sergio Pérez,perez,11,23.0,0
2018,9,Esteban Ocon,ocon,12,19.0,0
2018,9,Pierre Gasly,gasly,13,18.0,0
2018,9,Charles Leclerc,leclerc,14,13.0,0
2018,9,Romain Grosjean,grosjean,15,12.0,0
2018,9,Stoffel Vandoorne,vandoorne,16,8.0,0
2018,9,Lance Stroll,stroll,17,4.0,0
2018,9,Marcus Ericsson,ericsson,18,3.0,0
2018,9,Brendon Hartley,brendon_hartley,19,1.0,0
2018,9,Sergey Sirotkin,sirotkin,20,0.0,0
2018,10,Sebastian Vettel,vettel,1,171.0,4
2018,10,Lewis Hamilton,hamilton,2,163.0,3
2018,10,Kimi Räikkönen,raikkonen,3,116.0,0
2018,10,Daniel Ricciardo,ricciardo,4,106.0,2
2018,10,Valtteri Bottas,bottas,5,104.0,0
2018,10,Max Verstappen,max_verstappen,6,93.0,1
2018,10,Nico Hülkenberg,hulkenberg,7,42.0,0
2018,10,Fernando Alonso,alonso,8,40.0,0
2018,10,Kevin Magnussen,kevin_magnussen,9,39.0,0
2018,10,Carlos Sainz,sainz,10,28.0,0
2018,10,Esteban Ocon,ocon,11,25.0,0
2018,10,Sergio Pérez,perez,12,24.0,0
2018,10,Pierre Gasly,gasly,13,18.0,0
2018,10,Charles Leclerc,leclerc,14,13.0,0
2018,10,Romain Grosjean,grosjean,15,12.0,0
2018,10,Stoffel Vandoorne,vandoorne,16,8.0,0
2018,10,Lance Stroll,stroll,17,4.0,0
2018,10,Marcus Ericsson,ericsson,18,3.0,0
2018,10,Brendon Hartley,brendon_hartley,19,1.0,0
2018,10,Sergey Sirotkin,sirotkin,20,0.0,0
2018,11,Lewis Hamilton,hamilton,1,188.0,4
2018,11,Sebastian Vettel,vettel,2,171.0,4
2018,11,Kimi Räikkönen,raikkonen,3,131.0,0
2018,11,Valtteri Bottas,bottas,4,122.0,0
2018,11,Daniel Ricciardo,ricciardo,5,106.0,2
2018,11,Max Verstappen,max_verstappen,6,105.0,1
2018,11,Nico Hülkenberg,hulkenberg,7,52.0,0
2018,11,Fernando Alonso,alonso,8,40.0,0
2018,11,Kevin Magnussen,kevin_magnussen,9,39.0,0
2018,11,Sergio Pérez,perez,10,30.0,0
2018,11,Esteban Ocon,ocon,11,29.0,0
2018,11,Carlos Sainz,sainz,12,28.0,0
2018,11,Romain Grosjean,grosjean,13,20.0,0
2018,11,Pierre Gasly,gasly,14,18.0,0
2018,11,Charles Leclerc,leclerc,15,13.0,0
2018,11,Stoffel Vandoorne,vandoorne,16,8.0,0
2018,11,Marcus Ericsson,ericsson,17,5.0,0
2018,11,Lance Stroll,stroll,18,4.0,0
2018,11,Brendon Hartley,brendon_hartley,19,2.0,0
2018,11,Sergey Sirotkin,sirotkin,20,0.0,0
2018,12,Lewis Hamilton,hamilton,1,213.0,5
2018,12,Sebastian Vettel,vettel,2,189.0,4
2018,12,Kimi Räikkönen,raikkonen,3,146.0,0
2018,12,Valtteri Bottas,bottas,4,132.0,0
2018,12,Daniel Ricciardo,ricciardo,5,118.0,2
2018,12,Max Verstappen,max_verstappen,6,105.0,1
2018,12,Nico Hülkenberg,hulkenberg,7,52.0,0
2018,12,Kevin Magnussen,kevin_magnussen,8,45.0,0
2018,12,Fernando Alonso,alonso,9,44.0,0
2018,12,Sergio Pérez,perez,10,30.0,0
2018,12,Carlos Sainz,sainz,11,30.0,0
2018,12,Esteban Ocon,ocon,12,29.0,0
2018,12,Pierre Gasly,gasly,13,26.0,0
2018,12,Romain Grosjean,grosjean,14,21.0,0
2018,12,Charles Leclerc,leclerc,15,13.0,0
2018,12,Stoffel Vandoorne,vandoorne,16,8.0,0
2018,12,Marcus Ericsson,ericsson,17,5.0,0
2018,12,Lance Stroll,stroll,18,4.0,0
2018,12,Brendon Hartley,brendon_hartley,19,2.0,0
2018,12,Sergey Sirotkin,sirotkin,20,0.0,0
2018,13,Lewis Hamilton,hamilton,1,231.0,5
2018,13,Sebastian Vettel,vettel,2,214.0,5
2018,13,Kimi Räikkönen,raikkonen,3,146.0,0
2018,13,Valtteri Bottas,bottas,4,144.0,0
2018,13,Max Verstappen,max_verstappen,5,120.0,1
2018,13,Daniel Ricciardo,ricciardo,6,118.0,2
2018,13,Nico Hülkenberg,hulkenberg,7,52.0,0
2018,13,Kevin Magnussen,kevin_magnussen,8,49.0,0
2018,13,Fernando Alonso,alonso,9,44.0,0
2018,13,Sergio Pérez,perez,10,40.0,0
2018,13,Esteban Ocon,ocon,11,37.0,0
2018,13,Carlos Sainz,sainz,12,30.0,0
2018,13,Pierre Gasly,gasly,13,28.0,0
2018,13,Romain Grosjean,grosjean,14,27.0,0
2018,13,Charles Leclerc,leclerc,15,13.0,0
2018,13,Stoffel Vandoorne,vandoorne,16,8.0,0
2018,13,Marcus Ericsson,ericsson,17,6.0,0
2018,13,Lance Stroll,stroll,18,4.0,0
2018,13,Brendon Hartley,brendon_hartley,19,2.0,0
2018,13,Sergey Sirotkin,sirotkin,20,0.0,0
2018,14,Lewis Hamilton,hamilton,1,256.0,6
2018,14,Sebastian Vettel,vettel,2,226.0,5
